1,68,31
1,67,27
1,66,23
1,65,19
1,64,15
1,63,3
1,62,7
1,61,11
1,60,1
1,59,5
1,58,9
1,57,13
1,56,17
1,55,21
1,54,25
1,53,29
1,52,33
1,51,37
1,50,41
1,49,45
1,48,49
1,47,53
1,46,57
1,45,61
1,44,63
1,43,59
1,42,55
1,41,51
1,40,47
1,39,43
1,38,36
1,37,40
1,36,44
1,35,48
1,34,52
1,33,56
1,32,60
1,31,64
1,30,68
1,29,72
1,28,76
1,27,80
1,26,84
1,25,88
1,24,91
1,23,87
1,22,83
1,21,79
1,20,75
1,19,71
1,18,67
1,17,65
1,16,69
1,15,73
1,14,77
1,13,81
1,12,85
1,11,89
1,10,93
1,9,97
1,8,101
1,7,105
1,6,109
1,5,113
1,4,117
1,3,121
1,2,125
1,1,119
1,0,127
2,127,15
2,126,19
2,125,23
2,124,27
2,123,31
2,122,35
2,121,39
2,120,32
2,119,28
2,118,24
2,117,20
2,116,16
2,115,12
2,114,8
2,113,4
2,112,0
2,111,2
2,110,6
2,109,10
2,108,14
2,107,18
2,106,22
2,105,26
2,104,30
2,103,34
2,102,38
2,101,42
2,100,46
2,99,50
2,98,54
2,97,58
2,96,62
2,95,66
2,94,70
2,93,74
2,92,78
2,91,82
2,90,86
2,89,90
2,88,94
2,87,98
2,86,102
2,85,106
2,84,110
2,83,114
2,82,118
2,81,122
2,80,126
2,79,124
2,78,120
2,77,116
2,76,112
2,75,108
2,74,104
2,73,100
2,72,96
2,71,92
2,70,95
2,69,99
2,68,103
2,67,107
2,66,111
2,65,115
2,64,123
2,63,127
2,62,119
2,61,125
2,60,121
2,59,117
2,58,113
2,57,109
2,56,105
2,55,101
2,54,97
2,53,93
2,52,89
2,51,85
2,50,81
2,49,77
2,48,73
2,47,69
2,46,65
2,45,67
2,44,71
2,43,75
2,42,79
2,41,83
2,40,87
2,39,91
2,38,88
2,37,84
2,36,80
2,35,76
2,34,72
2,33,68
2,32,64
2,31,60
2,30,56
2,29,52
2,28,48
2,27,44
2,26,40
2,25,36
2,24,43
2,23,47
2,22,51
2,21,55
2,20,59
2,19,63
2,18,61
2,17,57
2,16,53
2,15,49
2,14,45
2,13,41
2,12,37
2,11,33
2,10,29
2,9,25
2,8,21
2,7,17
2,6,13
2,5,9
2,4,5
2,3,1
2,2,11
2,1,7
2,0,3
3,127,3
3,126,7
3,125,11
3,124,1
3,123,5
3,122,9
3,121,13
3,120,17
3,119,21
3,118,25
3,117,29
3,116,33
3,115,37
3,114,41
3,113,45
3,112,49
3,111,53
3,110,57
3,109,61
3,108,63
3,107,59
3,106,55
3,105,51
3,104,47
3,103,43
3,102,36
3,101,40
3,100,44
3,99,48
3,98,52
3,97,56
3,96,60
3,95,64
3,94,68
3,93,72
3,92,76
3,91,80
3,90,84
3,89,88
3,88,91
3,87,87
3,86,83
3,85,79
3,84,75
3,83,71
3,82,67
3,81,65
3,80,69
3,79,73
3,78,77
3,77,81
3,76,85
3,75,89
3,74,93
3,73,97
3,72,101
3,71,105
3,70,109
3,69,113
3,68,117
3,67,121
3,66,125
3,65,119
3,64,127
3,63,123
3,62,115
3,61,111
3,60,107
3,59,103
3,58,99
3,57,95
3,56,92
3,55,96
3,54,100
3,53,104
3,52,108
3,51,112
3,50,116
3,49,120
3,48,124
3,47,126
3,46,122
3,45,118
3,44,114
3,43,110
3,42,106
3,41,102
3,40,98
3,39,94
3,38,90
3,37,86
3,36,82
3,35,78
3,34,74
3,33,70
3,32,66
3,31,62
3,30,58
3,29,54
3,28,50
3,27,46
3,26,42
3,25,38
3,24,34
3,23,30
3,22,26
3,21,22
3,20,18
3,19,14
3,18,10
3,17,6
3,16,2
3,15,0
3,14,4
3,13,8
3,12,12
3,11,16
3,10,20
3,9,24
3,8,28
3,7,32
3,6,39
3,5,35
3,4,31
3,3,27
3,2,23
3,1,19
3,0,15
4,127,127
4,126,119
4,125,125
4,124,121
4,123,117
4,122,113
4,121,109
4,120,105
4,119,101
4,118,97
4,117,93
4,116,89
4,115,85
4,114,81
4,113,77
4,112,73
4,111,69
4,110,65
4,109,67
4,108,71
4,107,75
4,106,79
4,105,83
4,104,87
4,103,91
4,102,88
4,101,84
4,100,80
4,99,76
4,98,72
4,97,68
4,96,64
4,95,60
4,94,56
4,93,52
4,92,48
4,91,44
4,90,40
4,89,36
4,88,43
4,87,47
4,86,51
4,85,55
4,84,59
4,83,63
4,82,61
4,81,57
4,80,53
4,79,49
4,78,45
4,77,41
4,76,37
4,75,33
4,74,29
4,73,25
4,72,21
4,71,17
4,70,13
4,69,9
4,68,5
4,67,1
4,66,11
4,65,7
4,64,3
4,63,15
4,62,19
4,61,23
4,60,27
4,59,31
4,58,35
4,57,39
4,56,32
4,55,28
4,54,24
4,53,20
4,52,16
4,51,12
4,50,8
4,49,4
4,48,0
4,47,2
4,46,6
4,45,10
4,44,14
4,43,18
4,42,22
4,41,26
4,40,30
4,39,34
4,38,38
4,37,42
4,36,46
4,35,50
4,34,54
4,33,58
4,32,62
4,31,66
4,30,70
4,29,74
4,28,78
4,27,82
4,26,86
4,25,90
4,24,94
4,23,98
4,22,102
4,21,106
4,20,110
4,19,114
4,18,118
4,17,122
4,16,126
4,15,124
4,14,120
4,13,116
4,12,112
4,11,108
4,10,104
4,9,100
4,8,96
4,7,92
4,6,95
4,5,99
4,4,103
4,3,107
4,2,111
4,1,115
4,0,123
11,127,0
11,126,1
11,125,4
11,124,5
11,123,8
11,122,9
11,121,12
11,120,13
11,119,16
11,118,17
11,117,20
11,116,21
11,115,24
11,114,25
11,113,28
11,112,29
11,111,32
11,110,33
11,109,36
11,108,37
11,107,40
11,106,41
11,105,44
11,104,45
11,103,48
11,102,49
11,101,52
11,100,53
11,99,56
11,98,57
11,97,60
11,96,61
11,95,64
11,94,65
11,93,68
11,92,69
11,91,72
11,90,73
11,89,76
11,88,77
11,87,80
11,86,81
11,85,84
11,84,85
11,83,88
11,82,89
11,81,92
11,80,93
11,79,96
11,78,97
11,77,100
11,76,101
11,75,104
11,74,105
11,73,108
11,72,109
11,71,112
11,70,113
11,69,116
11,68,117
11,67,120
11,66,121
11,65,124
11,64,125
11,63,127
11,62,126
11,61,123
11,60,122
11,59,119
11,58,118
11,57,115
11,56,114
11,55,111
11,54,110
11,53,107
11,52,106
11,51,103
11,50,102
11,49,99
11,48,98
11,47,95
11,46,94
11,45,91
11,44,90
11,43,87
11,42,86
11,41,83
11,40,82
11,39,79
11,38,78
11,37,75
11,36,74
11,35,71
11,34,70
11,33,67
11,32,66
11,31,63
11,30,62
11,29,59
11,28,58
11,27,55
11,26,54
11,25,51
11,24,50
11,23,47
11,22,46
11,21,43
11,20,42
11,19,39
11,18,38
11,17,35
11,16,34
11,15,31
11,14,30
11,13,27
11,12,26
11,11,23
11,10,22
11,9,19
11,8,18
11,7,15
11,6,14
11,5,11
11,4,10
11,3,7
11,2,6
11,1,3
11,0,2
12,127,125
12,126,124
12,125,121
12,124,120
12,123,117
12,122,116
12,121,113
12,120,112
12,119,109
12,118,108
12,117,105
12,116,104
12,115,101
12,114,100
12,113,97
12,112,96
12,111,93
12,110,92
12,109,89
12,108,88
12,107,85
12,106,84
12,105,81
12,104,80
12,103,77
12,102,76
12,101,73
12,100,72
12,99,69
12,98,68
12,97,65
12,96,64
12,95,61
12,94,60
12,93,57
12,92,56
12,91,53
12,90,52
12,89,49
12,88,48
12,87,45
12,86,44
12,85,41
12,84,40
12,83,37
12,82,36
12,81,33
12,80,32
12,79,29
12,78,28
12,77,25
12,76,24
12,75,21
12,74,20
12,73,17
12,72,16
12,71,13
12,70,12
12,69,9
12,68,8
12,67,5
12,66,4
12,65,1
12,64,0
12,63,2
12,62,3
12,61,6
12,60,7
12,59,10
12,58,11
12,57,14
12,56,15
12,55,18
12,54,19
12,53,22
12,52,23
12,51,26
12,50,27
12,49,30
12,48,31
12,47,34
12,46,35
12,45,38
12,44,39
12,43,42
12,42,43
12,41,46
12,40,47
12,39,50
12,38,51
12,37,54
12,36,55
12,35,58
12,34,59
12,33,62
12,32,63
12,31,66
12,30,67
12,29,70
12,28,71
12,27,74
12,26,75
12,25,78
12,24,79
12,23,82
12,22,83
12,21,86
12,20,87
12,19,90
12,18,91
12,17,94
12,16,95
12,15,98
12,14,99
12,13,102
12,12,103
12,11,106
12,10,107
12,9,110
12,8,111
12,7,114
12,6,115
12,5,118
12,4,119
12,3,122
12,2,123
12,1,126
12,0,127
13,127,127
13,126,126
13,125,123
13,124,122
13,123,119
13,122,118
13,121,115
13,120,114
13,119,111
13,118,110
13,117,107
13,116,106
13,115,103
13,114,102
13,113,99
13,112,98
13,111,95
13,110,94
13,109,91
13,108,90
13,107,87
13,106,86
13,105,83
13,104,82
13,103,79
13,102,78
13,101,75
13,100,74
13,99,71
13,98,70
13,97,67
13,96,66
13,95,63
13,94,62
13,93,59
13,92,58
13,91,55
13,90,54
13,89,51
13,88,50
13,87,47
13,86,46
13,85,43
13,84,42
13,83,39
13,82,38
13,81,35
13,80,34
13,79,31
13,78,30
13,77,27
13,76,26
13,75,23
13,74,22
13,73,19
13,72,18
13,71,15
13,70,14
13,69,11
13,68,10
13,67,7
13,66,6
13,65,3
13,64,2
13,63,0
13,62,1
13,61,4
13,60,5
13,59,8
13,58,9
13,57,12
13,56,13
13,55,16
13,54,17
13,53,20
13,52,21
13,51,24
13,50,25
13,49,28
13,48,29
13,47,32
13,46,33
13,45,36
13,44,37
13,43,40
13,42,41
13,41,44
13,40,45
13,39,48
13,38,49
13,37,52
13,36,53
13,35,56
13,34,57
13,33,60
13,32,61
13,31,64
13,30,65
13,29,68
13,28,69
13,27,72
13,26,73
13,25,76
13,24,77
13,23,80
13,22,81
13,21,84
13,20,85
13,19,88
13,18,89
13,17,92
13,16,93
13,15,96
13,14,97
13,13,100
13,12,101
13,11,104
13,10,105
13,9,108
13,8,109
13,7,112
13,6,113
13,5,116
13,4,117
13,3,120
13,2,121
13,1,124
13,0,125
14,127,2
14,126,3
14,125,6
14,124,7
14,123,10
14,122,11
14,121,14
14,120,15
14,119,18
14,118,19
14,117,22
14,116,23
14,115,26
14,114,27
14,113,30
14,112,31
14,111,34
14,110,35
14,109,38
14,108,39
14,107,42
14,106,43
14,105,46
14,104,47
14,103,50
14,102,51
14,101,54
14,100,55
14,99,58
14,98,59
14,97,62
14,96,63
14,95,66
14,94,67
14,93,70
14,92,71
14,91,74
14,90,75
14,89,78
14,88,79
14,87,82
14,86,83
14,85,86
14,84,87
14,83,90
14,82,91
14,81,94
14,80,95
14,79,98
14,78,99
14,77,102
14,76,103
14,75,106
14,74,107
14,73,110
14,72,111
14,71,114
14,70,115
14,69,118
14,68,119
14,67,122
14,66,123
14,65,126
14,64,127
14,63,125
14,62,124
14,61,121
14,60,120
14,59,117
14,58,116
14,57,113
14,56,112
14,55,109
14,54,108
14,53,105
14,52,104
14,51,101
14,50,100
14,49,97
14,48,96
14,47,93
14,46,92
14,45,89
14,44,88
14,43,85
14,42,84
14,41,81
14,40,80
14,39,77
14,38,76
14,37,73
14,36,72
14,35,69
14,34,68
14,33,65
14,32,64
14,31,61
14,30,60
14,29,57
14,28,56
14,27,53
14,26,52
14,25,49
14,24,48
14,23,45
14,22,44
14,21,41
14,20,40
14,19,37
14,18,36
14,17,33
14,16,32
14,15,29
14,14,28
14,13,25
14,12,24
14,11,21
14,10,20
14,9,17
14,8,16
14,7,13
14,6,12
14,5,9
14,4,8
14,3,5
14,2,4
14,1,1
14,0,0
21,127,0
21,126,1
21,125,4
21,124,5
21,123,8
21,122,9
21,121,12
21,120,13
21,119,16
21,118,17
21,117,20
21,116,21
21,115,24
21,114,25
21,113,28
21,112,29
21,111,32
21,110,33
21,109,36
21,108,37
21,107,40
21,106,41
21,105,44
21,104,45
21,103,48
21,102,49
21,101,52
21,100,53
21,99,56
21,98,57
21,97,60
21,96,61
21,95,64
21,94,65
21,93,68
21,92,69
21,91,72
21,90,73
21,89,76
21,88,77
21,87,80
21,86,81
21,85,84
21,84,85
21,83,88
21,82,89
21,81,92
21,80,93
21,79,96
21,78,97
21,77,100
21,76,101
21,75,104
21,74,105
21,73,108
21,72,109
21,71,112
21,70,113
21,69,116
21,68,117
21,67,120
21,66,121
21,65,124
21,64,125
21,63,126
21,62,127
21,61,122
21,60,123
21,59,118
21,58,119
21,57,114
21,56,115
21,55,110
21,54,111
21,53,107
21,52,106
21,51,103
21,50,102
21,49,99
21,48,98
21,47,95
21,46,94
21,45,91
21,44,90
21,43,87
21,42,86
21,41,83
21,40,82
21,39,79
21,38,78
21,37,75
21,36,74
21,35,71
21,34,70
21,33,67
21,32,66
21,31,63
21,30,62
21,29,59
21,28,58
21,27,55
21,26,54
21,25,51
21,24,50
21,23,47
21,22,46
21,21,43
21,20,42
21,19,39
21,18,38
21,17,35
21,16,34
21,15,30
21,14,31
21,13,27
21,12,26
21,11,23
21,10,22
21,9,19
21,8,18
21,7,15
21,6,14
21,5,11
21,4,10
21,3,7
21,2,6
21,1,3
21,0,2
22,127,125
22,126,124
22,125,121
22,124,120
22,123,117
22,122,116
22,121,113
22,120,112
22,119,109
22,118,108
22,117,105
22,116,104
22,115,101
22,114,100
22,113,97
22,112,96
22,111,93
22,110,92
22,109,89
22,108,88
22,107,85
22,106,84
22,105,81
22,104,80
22,103,77
22,102,76
22,101,73
22,100,72
22,99,69
22,98,68
22,97,65
22,96,64
22,95,61
22,94,60
22,93,57
22,92,56
22,91,53
22,90,52
22,89,49
22,88,48
22,87,45
22,86,44
22,85,41
22,84,40
22,83,37
22,82,36
22,81,33
22,80,32
22,79,29
22,78,28
22,77,25
22,76,24
22,75,21
22,74,20
22,73,17
22,72,16
22,71,13
22,70,12
22,69,9
22,68,8
22,67,5
22,66,4
22,65,1
22,64,0
22,63,2
22,62,3
22,61,6
22,60,7
22,59,10
22,58,11
22,57,14
22,56,15
22,55,18
22,54,19
22,53,22
22,52,23
22,51,26
22,50,27
22,49,31
22,48,30
22,47,34
22,46,35
22,45,38
22,44,39
22,43,42
22,42,43
22,41,46
22,40,47
22,39,50
22,38,51
22,37,54
22,36,55
22,35,58
22,34,59
22,33,62
22,32,63
22,31,66
22,30,67
22,29,70
22,28,71
22,27,74
22,26,75
22,25,78
22,24,79
22,23,82
22,22,83
22,21,86
22,20,87
22,19,90
22,18,91
22,17,94
22,16,95
22,15,98
22,14,99
22,13,102
22,12,103
22,11,106
22,10,107
22,9,111
22,8,110
22,7,115
22,6,114
22,5,119
22,4,118
22,3,123
22,2,122
22,1,127
22,0,126
23,127,126
23,126,127
23,125,122
23,124,123
23,123,118
23,122,119
23,121,114
23,120,115
23,119,110
23,118,111
23,117,107
23,116,106
23,115,103
23,114,102
23,113,99
23,112,98
23,111,95
23,110,94
23,109,91
23,108,90
23,107,87
23,106,86
23,105,83
23,104,82
23,103,79
23,102,78
23,101,75
23,100,74
23,99,71
23,98,70
23,97,67
23,96,66
23,95,63
23,94,62
23,93,59
23,92,58
23,91,55
23,90,54
23,89,51
23,88,50
23,87,47
23,86,46
23,85,43
23,84,42
23,83,39
23,82,38
23,81,35
23,80,34
23,79,30
23,78,31
23,77,27
23,76,26
23,75,23
23,74,22
23,73,19
23,72,18
23,71,15
23,70,14
23,69,11
23,68,10
23,67,7
23,66,6
23,65,3
23,64,2
23,63,0
23,62,1
23,61,4
23,60,5
23,59,8
23,58,9
23,57,12
23,56,13
23,55,16
23,54,17
23,53,20
23,52,21
23,51,24
23,50,25
23,49,28
23,48,29
23,47,32
23,46,33
23,45,36
23,44,37
23,43,40
23,42,41
23,41,44
23,40,45
23,39,48
23,38,49
23,37,52
23,36,53
23,35,56
23,34,57
23,33,60
23,32,61
23,31,64
23,30,65
23,29,68
23,28,69
23,27,72
23,26,73
23,25,76
23,24,77
23,23,80
23,22,81
23,21,84
23,20,85
23,19,88
23,18,89
23,17,92
23,16,93
23,15,96
23,14,97
23,13,100
23,12,101
23,11,104
23,10,105
23,9,108
23,8,109
23,7,112
23,6,113
23,5,116
23,4,117
23,3,120
23,2,121
23,1,124
23,0,125
24,127,2
24,126,3
24,125,6
24,124,7
24,123,10
24,122,11
24,121,14
24,120,15
24,119,18
24,118,19
24,117,22
24,116,23
24,115,26
24,114,27
24,113,31
24,112,30
24,111,34
24,110,35
24,109,38
24,108,39
24,107,42
24,106,43
24,105,46
24,104,47
24,103,50
24,102,51
24,101,54
24,100,55
24,99,58
24,98,59
24,97,62
24,96,63
24,95,66
24,94,67
24,93,70
24,92,71
24,91,74
24,90,75
24,89,78
24,88,79
24,87,82
24,86,83
24,85,86
24,84,87
24,83,90
24,82,91
24,81,94
24,80,95
24,79,98
24,78,99
24,77,102
24,76,103
24,75,106
24,74,107
24,73,111
24,72,110
24,71,115
24,70,114
24,69,119
24,68,118
24,67,123
24,66,122
24,65,127
24,64,126
24,63,125
24,62,124
24,61,121
24,60,120
24,59,117
24,58,116
24,57,113
24,56,112
24,55,109
24,54,108
24,53,105
24,52,104
24,51,101
24,50,100
24,49,97
24,48,96
24,47,93
24,46,92
24,45,89
24,44,88
24,43,85
24,42,84
24,41,81
24,40,80
24,39,77
24,38,76
24,37,73
24,36,72
24,35,69
24,34,68
24,33,65
24,32,64
24,31,61
24,30,60
24,29,57
24,28,56
24,27,53
24,26,52
24,25,49
24,24,48
24,23,45
24,22,44
24,21,41
24,20,40
24,19,37
24,18,36
24,17,33
24,16,32
24,15,29
24,14,28
24,13,25
24,12,24
24,11,21
24,10,20
24,9,17
24,8,16
24,7,13
24,6,12
24,5,9
24,4,8
24,3,5
24,2,4
24,1,1
24,0,0
